x,y,labels
0.14808425,0.60499305,1
0.7637939,0.5610115,12
0.014571128,0.27151582,7
0.22502722,0.4325589,7
0.619149,0.48041746,14
0.9781128,0.48263243,8
0.14808425,0.60499305,1
0.014571128,0.27151582,7
0.8368573,0.43469045,8
0.76015633,0.19337514,12
0.36785415,0.6639227,0
0.4174308,0.17347583,4
0.73451114,0.21609166,12
0.36785415,0.6639227,0
0.4339335,0.65958405,11
0.4174308,0.17347583,4
0.4339335,0.65958405,11
0.47159898,0.96767783,0
0.14374954,0.5624262,1
0.14374954,0.5624262,1
0.10522125,0.60789746,1
0.96033704,0.4822199,8
0.22502722,0.4325589,7
0.2811201,0.35183308,5
0.5132949,0.36694002,3
0.4174308,0.17347583,4
0.36785415,0.6639227,0
0.58492357,0.66954434,2
0.45357066,0.85074157,10
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.5309586,0.024378145,4
0.19381455,0.25502762,5
0.8403243,0.31454018,12
0.666276,0.34048188,0
0.61303854,0.49546808,14
0.86157966,0.1638073,4
0.3431933,0.3667923,7
0.7208969,0.69670105,2
0.74926716,0.57097226,12
0.41491747,0.12692076,3
0.014571128,0.27151582,7
0.10522125,0.60789746,1
0.3431933,0.3667923,7
0.40457857,0.3401696,6
0.4768818,0.38259327,11
0.4768818,0.38259327,11
0.6331755,0.24716565,3
0.47159898,0.96767783,0
0.10522125,0.60789746,1
0.46438214,0.44963872,5
0.22790973,0.51864684,5
0.8184766,0.38600206,12
0.3431933,0.3667923,7
0.03162676,0.32070014,7
0.2622351,0.3201557,7
0.2622351,0.3201557,7
0.544483,0.45840666,13
0.64223576,0.48577636,12
0.8668607,0.5590401,9
0.14504568,0.6300555,1
0.87093914,0.50392914,9
0.10522125,0.60789746,1
0.6348879,0.741023,2
0.3431933,0.3667923,7
0.10522125,0.60789746,1
0.65063846,0.014042276,4
0.38556248,0.67551357,11
0.014571128,0.27151582,7
0.2622351,0.3201557,7
0.65063846,0.014042276,4
0.2622351,0.3201557,7
0.10522125,0.60789746,1
0.85931444,0.36511552,12
0.10522125,0.60789746,1
0.29503998,0.3301032,5
0.4174308,0.17347583,4
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.87071,0.48916814,9
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.47159898,0.96767783,0
0.014571128,0.27151582,7
0.3185066,0.4166982,6
0.36785415,0.6639227,0
0.58217955,0.6694432,2
0.6155686,0.43865022,12
0.4768818,0.38259327,11
0.4768818,0.38259327,11
0.6101164,0.5033214,14
0.95805216,0.5927493,2
0.7835584,0.5090175,8
0.3431933,0.3667923,7
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.36785415,0.6639227,0
0.58492357,0.66954434,2
0.60380775,0.32767686,3
0.67609155,0.65084237,2
0.4324274,0.46869585,5
0.22502722,0.4325589,7
0.8763044,0.4068334,8
0.35233334,0.79857945,10
0.979548,0.55314344,2
0.67609155,0.65084237,2
0.10522125,0.60789746,1
0.4677091,0.40812466,6
0.7968439,0.4960817,12
0.22502722,0.4325589,7
0.6057709,0.23318204,3
0.8218264,0.50062925,0
0.50716466,0.19023354,3
0.4174308,0.17347583,4
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.811307,0.6949406,2
0.8718189,0.34142923,12
0.3431933,0.3667923,7
0.86157966,0.1638073,4
0.3431933,0.3667923,7
0.4174308,0.17347583,4
0.52064764,0.419504,6
0.10522125,0.60789746,1
0.63152385,0.4141831,13
0.45413253,0.15040769,3
0.49379146,0.43959266,11
0.3431933,0.3667923,7
0.20791043,0.2342463,5
0.10522125,0.60789746,1
0.47758487,0.67407274,0
0.7122177,0.6803202,2
0.44614944,0.47306016,5
0.67609155,0.65084237,2
0.47758487,0.67407274,0
0.10522125,0.60789746,1
0.86067,0.4762431,9
0.47758487,0.67407274,0
0.061366998,0.16007076,7
0.4339335,0.65958405,11
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.4174308,0.17347583,4
0.4339335,0.65958405,11
0.47758487,0.67407274,0
0.45413253,0.15040769,3
0.73451114,0.21609166,12
0.65063846,0.014042276,4
0.22790973,0.51864684,5
0.450715,0.11874628,3
0.47758487,0.67407274,0
0.29752442,0.7713147,1
0.3431933,0.3667923,7
0.47758487,0.67407274,0
0.3431933,0.3667923,7
0.5099582,0.21284959,3
0.6071009,0.436447,13
0.10522125,0.60789746,1
0.86157966,0.1638073,4
0.10522125,0.60789746,1
0.47758487,0.67407274,0
0.94486755,0.61074936,2
0.47758487,0.67407274,0
0.014571128,0.27151582,7
0.10522125,0.60789746,1
0.014571128,0.27151582,7
0.65063846,0.014042276,4
0.4910065,0.39587593,6
0.6533675,0.4537516,12
0.3431933,0.3667923,7
0.3431933,0.3667923,7
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.65063846,0.014042276,4
0.47758487,0.67407274,0
0.50716466,0.19023354,3
0.86157966,0.1638073,4
0.50716466,0.19023354,3
0.6904763,0.34501967,0
0.6904763,0.34501967,0
0.73451114,0.21609166,12
0.6498841,0.6688975,2
0.10522125,0.60789746,1
0.29503998,0.3301032,5
0.4174308,0.17347583,4
0.4768818,0.38259327,11
0.47758487,0.67407274,0
0.69479525,0.19935174,3
0.65063846,0.014042276,4
0.8559359,0.30099595,12
0.35283569,0.81162155,10
0.4910065,0.39587593,6
0.4768818,0.38259327,11
0.65063846,0.014042276,4
0.58200175,0.38816386,6
0.31420773,0.8617381,1
0.33183545,0.80862826,1
0.5947771,0.45675224,13
0.47758487,0.67407274,0
0.6904763,0.34501967,0
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.8074136,0.5294936,12
0.5026532,0.34322014,3
0.6214978,0.6816161,2
0.3431933,0.3667923,7
0.4174308,0.17347583,4
0.10522125,0.60789746,1
0.22790973,0.51864684,5
0.014571128,0.27151582,7
0.8848147,0.3258534,12
0.36785415,0.6639227,0
0.014571128,0.27151582,7
0.86157966,0.1638073,4
0.69479525,0.19935174,3
0.3431933,0.3667923,7
0.3431933,0.3667923,7
0.3431933,0.3667923,7
0.6904763,0.34501967,0
0.72610754,0.6338821,2
0.10522125,0.60789746,1
0.6057709,0.23318204,3
0.10522125,0.60789746,1
0.16329817,0.15142591,7
0.79670864,0.53558844,9
0.0,0.6599938,1
0.3431933,0.3667923,7
0.4339335,0.65958405,11
0.3185066,0.4166982,6
0.4174308,0.17347583,4
0.47758487,0.67407274,0
0.42617473,0.84448403,10
0.5521217,0.48052487,13
0.0052030976,0.6579344,1
0.5309586,0.024378145,4
0.3751662,0.3549485,7
0.4174308,0.17347583,4
0.7006316,0.22658964,3
0.4339335,0.65958405,11
0.7143975,0.52125686,2
0.86139673,0.52627724,2
0.014571128,0.27151582,7
0.38556248,0.67551357,11
0.50716466,0.19023354,3
0.40457857,0.3401696,6
0.86157966,0.1638073,4
0.10522125,0.60789746,1
0.8711081,0.47562185,9
0.86410487,0.5692156,9
0.810047,0.37067467,12
0.86157966,0.1638073,4
0.3431933,0.3667923,7
0.86633927,0.48552865,9
0.44847757,0.9583378,0
0.5643841,0.32433963,6
0.47758487,0.67407274,0
0.4339335,0.65958405,11
0.8074136,0.5294936,12
0.4544293,0.4635266,5
0.3431933,0.3667923,7
0.47758487,0.67407274,0
0.3431933,0.3667923,7
0.014571128,0.27151582,7
0.10522125,0.60789746,1
0.73451114,0.21609166,12
0.4174308,0.17347583,4
0.3431933,0.3667923,7
0.78004944,0.5056475,12
0.74121994,0.6812626,2
0.03162676,0.32070014,7
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.4174308,0.17347583,4
0.22790973,0.51864684,5
0.4339335,0.65958405,11
0.79529935,0.16953228,4
0.6904763,0.34501967,0
0.014571128,0.27151582,7
0.47758487,0.67407274,0
0.83816606,0.56166875,9
0.79669875,0.54069114,12
0.86157966,0.1638073,4
0.4339335,0.65958405,11
0.58576113,0.37961823,6
0.4174308,0.17347583,4
0.48404732,0.42259103,6
0.3431933,0.3667923,7
0.3431933,0.3667923,7
0.5188771,0.40307602,6
0.60857254,0.6920382,2
0.6204142,0.4977228,14
0.99539477,0.59652543,2
0.60758954,0.6552461,2
0.36785415,0.6639227,0
0.4339335,0.65958405,11
0.4681817,0.38599944,6
0.3431933,0.3667923,7
0.10522125,0.60789746,1
0.47758487,0.67407274,0
0.65063846,0.014042276,4
0.7906775,0.5662756,2
0.47758487,0.67407274,0
0.014571128,0.27151582,7
0.3431933,0.3667923,7
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.44847757,0.9583378,0
0.44120926,0.45205513,5
0.70221204,0.70346814,2
0.72005785,0.727398,2
0.67921513,0.7091426,2
0.5913506,0.5310659,7
0.3431933,0.3667923,7
0.67267853,0.706963,2
0.51423013,0.36595163,6
0.8041257,0.6079753,9
0.10522125,0.60789746,1
0.3431933,0.3667923,7
0.10522125,0.60789746,1
0.4174308,0.17347583,4
0.4174308,0.17347583,4
0.65063846,0.014042276,4
0.82597834,0.39240432,12
0.7585336,0.5195417,2
0.35382622,0.432428,5
0.450715,0.11874628,3
0.8542645,0.5344964,9
0.2622351,0.3201557,7
0.47758487,0.67407274,0
0.6861597,0.43714103,14
0.86157966,0.1638073,4
0.10522125,0.60789746,1
0.2622351,0.3201557,7
0.10522125,0.60789746,1
0.6904763,0.34501967,0
0.450715,0.11874628,3
0.014571128,0.27151582,7
0.10522125,0.60789746,1
0.2622351,0.3201557,7
0.8348855,0.27265823,12
0.2622351,0.3201557,7
0.5811937,0.4279669,13
0.47758487,0.67407274,0
0.65063846,0.014042276,4
0.49531123,0.39306837,6
0.014571128,0.27151582,7
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.4544293,0.4635266,5
0.65063846,0.014042276,4
0.4339335,0.65958405,11
0.4174308,0.17347583,4
0.7144015,0.6732975,2
0.2622351,0.3201557,7
0.5982085,0.5017339,14
0.65063846,0.014042276,4
0.4339335,0.65958405,11
0.4174308,0.17347583,4
0.4174308,0.17347583,4
0.49379146,0.43959266,11
0.7685261,0.687962,2
0.10522125,0.60789746,1
0.6935725,0.46310472,12
0.47758487,0.67407274,0
0.10522125,0.60789746,1
0.47758487,0.67407274,0
0.2622351,0.3201557,7
0.10522125,0.60789746,1
0.82127154,0.33062467,12
0.10522125,0.60789746,1
0.9021175,0.42365962,8
0.418216,0.5754677,0
0.65063846,0.014042276,4
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.7006316,0.22658964,3
0.5758613,0.48817536,11
0.72005785,0.727398,2
0.10522125,0.60789746,1
0.86157966,0.1638073,4
0.81188893,0.62219507,9
0.10522125,0.60789746,1
0.46210444,0.8224879,10
0.37857533,0.8555861,10
0.46210444,0.8224879,10
0.65063846,0.014042276,4
0.79669875,0.54069114,12
0.418216,0.5754677,0
0.74553573,0.52682304,9
0.824433,0.41003636,8
0.83816606,0.56166875,9
0.6103411,0.41451353,14
0.86157966,0.1638073,4
0.97810715,0.60829896,2
0.69746387,0.7081346,2
0.4340397,0.4635008,5
0.48163027,0.37949443,6
0.3431933,0.3667923,7
0.3431933,0.3667923,7
0.3431933,0.3667923,7
0.10522125,0.60789746,1
0.3431933,0.3667923,7
0.10522125,0.60789746,1
0.4174308,0.17347583,4
0.6904763,0.34501967,0
0.418216,0.5754677,0
0.49379146,0.43959266,11
0.014571128,0.27151582,7
0.418216,0.5754677,0
0.64947426,0.32001764,0
0.65063846,0.014042276,4
0.418216,0.5754677,0
0.311238,0.32469073,5
0.4841414,0.3583704,3
0.23420413,0.25185284,5
0.4339335,0.65958405,11
0.38556248,0.67551357,11
0.44847757,0.9583378,0
0.56303996,0.41001543,13
0.20791043,0.2342463,5
0.3431933,0.3667923,7
0.79669875,0.54069114,12
0.74412054,0.25262782,12
0.4339335,0.65958405,11
0.5564984,0.32550713,6
0.82880276,0.33061078,12
0.10522125,0.60789746,1
0.6813761,0.7191344,2
0.62495524,0.44184393,0
0.418216,0.5754677,0
0.79669875,0.54069114,12
0.418216,0.5754677,0
0.450715,0.11874628,3
0.57530147,0.6845226,2
0.44847757,0.9583378,0
0.1190784,0.18987617,5
0.10522125,0.60789746,1
0.79529935,0.16953228,4
0.65063846,0.014042276,4
0.6616664,0.42294526,12
0.10522125,0.60789746,1
0.51745385,0.5178447,11
0.10522125,0.60789746,1
0.5479939,0.35418728,6
0.38556248,0.67551357,11
0.46232212,0.8363509,10
0.10522125,0.60789746,1
0.78618115,0.5045978,12
0.8055244,0.54798365,9
0.72919416,0.68166596,2
0.4174308,0.17347583,4
0.7001397,0.68727547,2
0.418216,0.5754677,0
0.7246096,0.5330087,9
0.50716466,0.19023354,3
0.4174308,0.17347583,4
0.96825415,0.43717396,8
0.0,0.6599938,1
0.49355733,0.22881405,3
0.3431933,0.3667923,7
0.6736758,0.73114413,2
0.10522125,0.60789746,1
0.81784296,0.5696838,12
0.5727174,0.4923215,4
0.6939715,0.7165293,2
0.49379146,0.43959266,11
0.10522125,0.60789746,1
0.418216,0.5754677,0
0.70438224,0.50976694,14
0.014571128,0.27151582,7
0.41829908,0.47677135,5
0.4184215,0.97428256,0
0.84234565,0.63243484,9
0.014571128,0.27151582,7
0.72923446,0.70658493,2
0.29503998,0.3301032,5
0.6533675,0.4537516,12
0.4707101,0.21615617,3
0.26659527,0.53233236,5
0.418216,0.5754677,0
0.38556248,0.67551357,11
0.4902214,0.15165114,3
0.10522125,0.60789746,1
0.418216,0.5754677,0
0.8806602,0.574155,9
0.46177673,0.44618008,5
0.3431933,0.3667923,7
0.5650901,0.24614519,3
0.70744085,0.72003883,2
0.5975664,0.3980894,13
0.4174308,0.17347583,4
0.8809129,0.20237473,4
0.4339335,0.65958405,11
0.68244064,0.44347417,14
0.4174308,0.17347583,4
0.418216,0.5754677,0
0.4174308,0.17347583,4
0.26659527,0.53233236,5
0.3431933,0.3667923,7
0.10522125,0.60789746,1
0.3431933,0.3667923,7
0.70744085,0.72003883,2
0.8063674,0.5999668,9
0.418216,0.5754677,0
0.29503998,0.3301032,5
0.71070844,0.7336217,2
0.59399146,0.5156138,0
0.65063846,0.014042276,4
0.41491747,0.12692076,3
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.44847757,0.9583378,0
0.08412851,0.6210809,1
0.54161435,0.46770406,13
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.65063846,0.014042276,4
0.65063846,0.014042276,4
0.3431933,0.3667923,7
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.3431933,0.3667923,7
0.7927102,0.5828223,12
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.418216,0.5754677,0
0.6057709,0.23318204,3
0.4339335,0.65958405,11
0.4174308,0.17347583,4
0.418216,0.5754677,0
0.8284154,0.5168013,9
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.4174308,0.17347583,4
0.6697506,0.49335968,14
0.44847757,0.9583378,0
0.014571128,0.27151582,7
0.10522125,0.60789746,1
0.418216,0.5754677,0
0.75767374,0.76333904,2
0.44847757,0.9583378,0
0.014571128,0.27151582,7
0.82421994,0.36175904,12
0.626234,0.42649418,12
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.26659527,0.53233236,5
0.70782965,0.20599318,12
0.5560985,0.50160545,0
0.58423626,0.50811327,13
0.418216,0.5754677,0
0.49379146,0.43959266,11
0.4174308,0.17347583,4
0.5309586,0.024378145,4
0.73708874,0.43455893,12
0.48056847,0.17981958,3
0.014571128,0.27151582,7
0.7927102,0.5828223,12
0.418216,0.5754677,0
0.418216,0.5754677,0
0.6529463,0.48029327,14
0.5309586,0.024378145,4
0.3431933,0.3667923,7
0.44847757,0.9583378,0
0.88624585,0.3372074,12
0.8150805,0.42489266,8
0.418216,0.5754677,0
0.42343563,0.15450393,3
0.5309586,0.024378145,4
0.4339335,0.65958405,11
0.014571128,0.27151582,7
0.5947771,0.45675224,13
0.3431933,0.3667923,7
0.82421994,0.36175904,12
0.82880276,0.33061078,12
0.10522125,0.60789746,1
0.5904122,0.70783734,2
0.10522125,0.60789746,1
0.4174308,0.17347583,4
0.5309586,0.024378145,4
0.4902214,0.15165114,3
0.3431933,0.3667923,7
0.69479525,0.19935174,3
0.9752968,0.44363052,8
0.8041257,0.6079753,9
0.014571128,0.27151582,7
0.014571128,0.27151582,7
0.46232212,0.8363509,10
0.22502722,0.4325589,7
0.46232212,0.8363509,10
0.48056847,0.17981958,3
0.16329817,0.15142591,7
0.6449062,0.69195324,2
0.57969534,0.09809131,4
0.4030983,0.69919544,11
0.49803135,0.5911938,0
0.4174308,0.17347583,4
0.9468381,0.4450275,8
0.4174308,0.17347583,4
0.014571128,0.27151582,7
0.49379146,0.43959266,11
0.19381455,0.25502762,5
0.5309586,0.024378145,4
0.014571128,0.27151582,7
0.75767374,0.76333904,2
0.6103746,0.41452205,14
0.10522125,0.60789746,1
0.8053427,0.43139789,8
0.8233596,0.51372486,2
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.9347265,0.5775245,2
0.4174308,0.17347583,4
0.50292826,0.22055678,3
0.4174308,0.17347583,4
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.49803135,0.5911938,0
0.28927472,0.86584836,1
0.38556248,0.67551357,11
0.38811585,0.61224216,11
0.4339335,0.65958405,11
0.32244354,0.43586934,6
0.10522125,0.60789746,1
0.31420773,0.8617381,1
0.10522125,0.60789746,1
0.6348879,0.741023,2
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.75767374,0.76333904,2
0.5309586,0.024378145,4
0.5976412,0.39806682,13
0.78847015,0.5142528,12
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.450715,0.11874628,3
0.29503998,0.3301032,5
0.26968437,0.7482353,1
0.56303996,0.41001543,13
0.5884198,0.37970975,6
0.10522125,0.60789746,1
0.8914368,0.5825795,9
0.60857254,0.6920382,2
0.65544045,0.48919293,14
0.74544,0.2252673,12
0.4339335,0.65958405,11
0.450715,0.11874628,3
0.4577256,0.17783569,3
0.22502722,0.4325589,7
0.4339335,0.65958405,11
0.014571128,0.27151582,7
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.541202,0.6580903,0
0.6331755,0.24716565,3
0.5309586,0.024378145,4
0.75767374,0.76333904,2
0.4174308,0.17347583,4
0.75767374,0.76333904,2
0.10522125,0.60789746,1
0.89071965,0.32568473,12
0.86157966,0.1638073,4
0.014571128,0.27151582,7
0.5479544,0.35419193,6
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.352863,0.85408,10
0.49803135,0.5911938,0
0.32244354,0.43586934,6
0.8791923,0.37069404,8
0.5089913,0.37499362,6
0.49379146,0.43959266,11
0.86157966,0.1638073,4
0.41710404,0.57685226,0
0.48056847,0.17981958,3
0.4339335,0.65958405,11
0.29503998,0.3301032,5
0.47159898,0.96767783,0
0.78194976,0.59431225,12
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.014571128,0.27151582,7
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.4219479,0.30839658,4
0.74544,0.2252673,12
0.4174308,0.17347583,4
0.16329817,0.15142591,7
0.29503998,0.3301032,5
0.6904763,0.34501967,0
0.49351668,0.36915666,6
0.22502722,0.4325589,7
0.8041257,0.6079753,9
0.22502722,0.4325589,7
0.7208969,0.69670105,2
0.78194976,0.59431225,12
0.10522125,0.60789746,1
0.49803135,0.5911938,0
0.46232212,0.8363509,10
0.19381455,0.25502762,5
0.22502722,0.4325589,7
0.49803135,0.5911938,0
0.6031232,0.41966465,13
0.10522125,0.60789746,1
0.1190784,0.18987617,5
0.8274439,0.606686,9
0.57891124,0.2468788,3
0.79359525,0.5613629,12
0.96413445,0.48497507,8
0.3941585,0.87870646,10
0.47045884,0.6565263,0
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.4339335,0.65958405,11
0.69479525,0.19935174,3
0.83352315,0.5620824,9
0.47045884,0.6565263,0
0.6431265,0.456688,14
0.59393007,0.31273025,3
0.64584213,0.36481774,0
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.7208969,0.69670105,2
0.4030983,0.69919544,11
0.49803135,0.5911938,0
0.10522125,0.60789746,1
0.87081957,0.576889,9
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.6348879,0.741023,2
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.78061527,0.49874544,12
0.49803135,0.5911938,0
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.59618145,0.6167095,2
0.4174308,0.17347583,4
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.64584213,0.36481774,0
0.49379146,0.43959266,11
0.48418507,0.39700457,6
0.32154348,0.35806698,5
0.32154348,0.35806698,5
0.10522125,0.60789746,1
0.3132321,0.3840686,7
0.49856555,0.91004825,0
0.3132321,0.3840686,7
0.4902214,0.15165114,3
0.1190784,0.18987617,5
0.10522125,0.60789746,1
0.49803135,0.5911938,0
0.47045884,0.6565263,0
0.74544,0.2252673,12
0.47159898,0.96767783,0
0.4174308,0.17347583,4
0.4174308,0.17347583,4
0.59443575,0.4315433,13
0.4339335,0.65958405,11
0.70893,0.23971958,12
0.8207839,0.37090993,12
0.014571128,0.27151582,7
0.856585,0.57154083,9
0.014571128,0.27151582,7
0.4174308,0.17347583,4
0.19381455,0.25502762,5
0.5974519,0.6243441,2
0.79359525,0.5613629,12
0.69479525,0.19935174,3
0.70893,0.23971958,12
0.47159898,0.96767783,0
0.48056847,0.17981958,3
0.45413253,0.15040769,3
0.8055244,0.54798365,9
0.49355733,0.22881405,3
0.96623933,0.4769296,8
0.47159898,0.96767783,0
0.22502722,0.4325589,7
0.40061116,0.6506817,0
0.22502722,0.4325589,7
0.70893,0.23971958,12
0.014571128,0.27151582,7
0.7166373,0.5122784,14
0.47497368,0.20473963,3
0.86157966,0.1638073,4
0.47045884,0.6565263,0
0.74979544,0.4838633,12
0.50924295,0.8110146,10
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.47045884,0.6565263,0
0.4174308,0.17347583,4
0.70893,0.23971958,12
0.47045884,0.6565263,0
0.4339335,0.65958405,11
0.78065634,0.658913,2
0.811307,0.6949406,2
0.014571128,0.27151582,7
0.50292826,0.22055678,3
0.4339335,0.65958405,11
0.85329664,0.34455198,12
0.014571128,0.27151582,7
0.48135838,0.3713223,6
0.014571128,0.27151582,7
0.4174308,0.17347583,4
0.9253439,0.55632395,2
0.10522125,0.60789746,1
0.74979544,0.4838633,12
0.56696194,0.23214395,3
0.10522125,0.60789746,1
0.4030983,0.69919544,11
0.7122177,0.6803202,2
0.45413253,0.15040769,3
0.880219,0.19240546,4
0.4174308,0.17347583,4
0.58038175,0.3952286,6
0.10522125,0.60789746,1
0.9105162,0.1710088,4
0.0,0.6599938,1
0.32154348,0.35806698,5
0.10522125,0.60789746,1
0.014571128,0.27151582,7
0.22502722,0.4325589,7
0.57530147,0.6845226,2
0.5309586,0.024378145,4
0.014571128,0.27151582,7
0.58456224,0.45609614,14
0.014571128,0.27151582,7
0.4174308,0.17347583,4
0.10522125,0.60789746,1
0.5259088,0.35005686,3
0.7034116,0.11923581,4
0.49379146,0.43959266,11
0.70707893,0.55344915,12
0.4174308,0.17347583,4
0.36785415,0.6639227,0
0.80199045,0.51744604,2
0.10522125,0.60789746,1
0.26659527,0.53233236,5
0.36785415,0.6639227,0
0.10522125,0.60789746,1
0.4174308,0.17347583,4
0.47159898,0.96767783,0
0.4174308,0.17347583,4
0.58941495,0.5231515,14
0.6174001,0.43395585,13
0.4174308,0.17347583,4
0.63587224,0.44600588,14
0.67609155,0.65084237,2
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.84259826,0.56531465,9
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.4339335,0.65958405,11
0.5309586,0.024378145,4
0.10522125,0.60789746,1
0.22790973,0.51864684,5
0.4339335,0.65958405,11
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.36785415,0.6639227,0
0.10522125,0.60789746,1
0.6130251,0.64323735,2
0.37156346,0.6824056,11
0.36785415,0.6639227,0
0.36785415,0.6639227,0
0.10522125,0.60789746,1
0.7226291,0.50510293,2
0.26659527,0.53233236,5
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.72610754,0.6338821,2
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.014571128,0.27151582,7
0.4030983,0.69919544,11
0.10522125,0.60789746,1
0.5904341,0.53982997,11
0.9105162,0.1710088,4
0.49379146,0.43959266,11
0.5947771,0.45675224,13
0.78194976,0.59431225,12
0.6498841,0.6688975,2
0.44195578,0.8419794,10
0.4174308,0.17347583,4
0.36785415,0.6639227,0
0.86995476,0.466306,8
0.8706627,0.32481897,12
0.4339335,0.65958405,11
0.36785415,0.6639227,0
0.10522125,0.60789746,1
0.7404663,0.51832706,9
0.3431933,0.3667923,7
0.49379146,0.43959266,11
0.22502722,0.4325589,7
0.10522125,0.60789746,1
0.4339335,0.65958405,11
0.57578605,0.63706213,2
0.014571128,0.27151582,7
0.36785415,0.6639227,0
0.6904763,0.34501967,0
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.014571128,0.27151582,7
0.36785415,0.6639227,0
0.19381455,0.25502762,5
0.22502722,0.4325589,7
0.36785415,0.6639227,0
0.3399249,0.33884776,5
0.10522125,0.60789746,1
0.72610754,0.6338821,2
0.55319434,0.5132392,0
0.47159898,0.96767783,0
0.2811201,0.35183308,5
0.4030983,0.69919544,11
0.72610754,0.6338821,2
0.36785415,0.6639227,0
0.10522125,0.60789746,1
0.87868905,0.3370385,12
0.4174308,0.17347583,4
0.014571128,0.27151582,7
0.97341144,0.46205398,8
0.6498841,0.6688975,2
0.55804944,0.23048304,3
0.9462603,0.58137894,2
0.22502722,0.4325589,7
0.40036848,0.3510011,6
0.10522125,0.60789746,1
0.36785415,0.6639227,0
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.5309586,0.024378145,4
0.4339335,0.65958405,11
0.4174308,0.17347583,4
0.22502722,0.4325589,7
0.36785415,0.6639227,0
0.22502722,0.4325589,7
0.22502722,0.4325589,7
0.45567283,0.11128007,3
0.36785415,0.6639227,0
0.66022044,0.7445698,2
0.22502722,0.4325589,7
0.74544,0.2252673,12
0.4174308,0.17347583,4
0.10522125,0.60789746,1
0.8615644,0.59582996,9
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.22502722,0.4325589,7
0.4174308,0.17347583,4
0.10522125,0.60789746,1
0.6827511,0.4638684,14
0.80037624,0.66134393,2
0.10522125,0.60789746,1
0.10522125,0.60789746,1
0.7149495,0.38189283,0
0.6734298,0.7199239,2
0.60857254,0.6920382,2
0.80840504,0.39571804,8
0.37601355,0.6518695,11
0.4174308,0.17347583,4
0.4707101,0.21615617,3
0.68600416,0.74933106,2
0.95283276,0.65245104,2
